State,District,Market,Commodity,Variety,Grade,observations,start_date,end_date,calendar_span_days,median_gap_days,max_gap_days,consecutive_day_pairs,continuity_pct
Tamil Nadu,Erode,Thalavadi(Uzhavar Sandhai ),Cabbage,Cabbage,Local,300,2025-11-08,2026-09-04,301,1.0,2.0,298,99.66555183946488
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Cabbage,Cabbage,Local,300,2025-11-08,2026-09-04,301,1.0,2.0,298,99.66555183946488
Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ),Cabbage,Cabbage,Local,300,2025-11-08,2026-09-04,301,1.0,2.0,298,99.66555183946488
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,300,2025-11-08,2026-09-04,301,1.0,2.0,298,99.66555183946488
Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Cabbage,Cabbage,Local,300,2025-11-08,2026-09-04,301,1.0,2.0,298,99.66555183946488
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,300,2025-11-08,2026-09-04,301,1.0,2.0,298,99.66555183946488
Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ),Cabbage,Cabbage,Local,300,2025-11-08,2026-09-04,301,1.0,2.0,298,99.66555183946488
Tamil Nadu,Salem,Athur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,300,2025-11-08,2026-09-04,301,1.0,2.0,298,99.66555183946488
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Cabbage,Cabbage,Local,300,2025-11-08,2026-09-04,301,1.0,2.0,298,99.66555183946488
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ),Cabbage,Cabbage,Local,300,2025-11-08,2026-09-04,301,1.0,2.0,298,99.66555183946488
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Cabbage,Cabbage,Local,300,2025-11-08,2026-09-04,301,1.0,2.0,298,99.66555183946488
Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ),Cabbage,Cabbage,Local,300,2025-11-08,2026-09-04,301,1.0,2.0,298,99.66555183946488
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Cabbage,Cabbage,Local,300,2025-11-08,2026-09-04,301,1.0,2.0,298,99.66555183946488
Tamil Nadu,Thiruchirappalli,Thuraiyur APMC,Cabbage,Cabbage,Local,300,2025-11-08,2026-09-04,301,1.0,2.0,298,99.66555183946488
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ),Cabbage,Cabbage,Local,300,2025-11-08,2026-09-04,301,1.0,2.0,298,99.66555183946488
Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ),Cabbage,Cabbage,Local,300,2025-11-08,2026-09-04,301,1.0,2.0,298,99.66555183946488
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,300,2025-11-08,2026-09-04,301,1.0,2.0,298,99.66555183946488
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Cabbage,Cabbage,Local,300,2025-11-08,2026-09-04,301,1.0,2.0,298,99.66555183946488
Tamil Nadu,Villupuram,Tindivanam APMC,Cabbage,Cabbage,Local,300,2025-11-08,2026-09-04,301,1.0,2.0,298,99.66555183946488
Tamil Nadu,Virudhunagar,Aruppukottai(Uzhavar Sandhai ),Cabbage,Cabbage,Local,300,2025-11-08,2026-09-04,301,1.0,2.0,298,99.66555183946488
Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,300,2025-11-08,2026-09-04,301,1.0,2.0,298,99.66555183946488
Tamil Nadu,Coimbatore,Vadavalli(Uzhavar Sandhai ),Cabbage,Cabbage,Local,299,2025-11-08,2026-09-04,301,1.0,3.0,297,99.66442953020132
West Bengal,Darjeeling,Darjeeling APMC,Cabbage,Other,FAQ,299,2025-11-08,2026-09-04,301,1.0,3.0,297,99.66442953020132
Tamil Nadu,Salem,Vazhapadi(Uzhavar Sandhai),Cabbage,Cabbage,Local,206,2026-02-10,2026-09-04,207,1.0,2.0,204,99.51219512195122
Tamil Nadu,Coimbatore,Udumalpet APMC,Cabbage,Cabbage,Local,299,2025-11-08,2026-09-04,301,1.0,2.0,296,99.32885906040268
Tamil Nadu,Dindigul,Chinnalapatti(Uzhavar Sandhai ),Cabbage,Cabbage,Local,299,2025-11-08,2026-09-04,301,1.0,2.0,296,99.32885906040268
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Cabbage,Cabbage,Local,299,2025-11-08,2026-09-04,301,1.0,2.0,296,99.32885906040268
Tamil Nadu,Karur,Karur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,299,2025-11-08,2026-09-04,301,1.0,2.0,296,99.32885906040268
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Cabbage,Cabbage,Local,299,2025-11-08,2026-09-04,301,1.0,2.0,296,99.32885906040268
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Cabbage,Cabbage,Local,299,2025-11-08,2026-09-04,301,1.0,2.0,296,99.32885906040268
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Cabbage,Cabbage,Local,299,2025-11-08,2026-09-04,301,1.0,2.0,296,99.32885906040268
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,299,2025-11-08,2026-09-04,301,1.0,2.0,296,99.32885906040268
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Cabbage,Cabbage,Local,299,2025-11-08,2026-09-04,301,1.0,2.0,296,99.32885906040268
Tamil Nadu,Namakkal,Paramathivelur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,299,2025-11-08,2026-09-04,301,1.0,2.0,296,99.32885906040268
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ),Cabbage,Cabbage,Local,299,2025-11-08,2026-09-04,301,1.0,2.0,296,99.32885906040268
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Cabbage,Cabbage,Local,299,2025-11-08,2026-09-04,301,1.0,2.0,296,99.32885906040268
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Cabbage,Cabbage,Local,299,2025-11-08,2026-09-04,301,1.0,2.0,296,99.32885906040268
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ),Cabbage,Cabbage,Local,299,2025-11-08,2026-09-04,301,1.0,2.0,296,99.32885906040268
Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ),Cabbage,Cabbage,Local,299,2025-11-08,2026-09-04,301,1.0,2.0,296,99.32885906040268
Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,299,2025-11-08,2026-09-04,301,1.0,2.0,296,99.32885906040268
Tamil Nadu,Tenkasi,Tenkasi(Uzhavar Sandhai ),Cabbage,Cabbage,Local,299,2025-11-08,2026-09-04,301,1.0,2.0,296,99.32885906040268
Tamil Nadu,Theni,Chinnamanur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,299,2025-11-08,2026-09-04,301,1.0,2.0,296,99.32885906040268
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ),Cabbage,Cabbage,Local,299,2025-11-08,2026-09-04,301,1.0,2.0,296,99.32885906040268
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ),Cabbage,Cabbage,Local,299,2025-11-08,2026-09-04,301,1.0,2.0,296,99.32885906040268
Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ),Cabbage,Cabbage,Local,299,2025-11-08,2026-09-04,301,1.0,2.0,296,99.32885906040268
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ),Cabbage,Cabbage,Local,299,2025-11-08,2026-09-04,301,1.0,2.0,296,99.32885906040268
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Cabbage,Cabbage,Local,299,2025-11-08,2026-09-04,301,1.0,2.0,296,99.32885906040268
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Cabbage,Cabbage,Local,299,2025-11-08,2026-09-04,301,1.0,2.0,296,99.32885906040268
Tamil Nadu,Coimbatore,Sulur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,298,2025-11-08,2026-09-04,301,1.0,3.0,295,99.32659932659934
Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ),Cabbage,Cabbage,Local,298,2025-11-08,2026-09-04,301,1.0,3.0,295,99.32659932659934
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ),Cabbage,Cabbage,Local,298,2025-11-08,2026-09-04,301,1.0,3.0,295,99.32659932659934
West Bengal,Darjeeling,Karsiyang(Matigara) APMC,Cabbage,Other,FAQ,297,2025-11-08,2026-09-04,301,1.0,3.0,294,99.32432432432432
Tamil Nadu,Kancheepuram,Kundrathur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,290,2025-11-08,2026-09-04,301,1.0,11.0,287,99.30795847750863
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ),Cabbage,Cabbage,Local,212,2026-02-03,2026-09-04,214,1.0,2.0,209,99.0521327014218
Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,212,2026-02-03,2026-09-04,214,1.0,2.0,209,99.0521327014218
Tamil Nadu,Thiruvellore,Tiruthani(Uzhavar Sandhai ),Cabbage,Cabbage,Local,212,2026-02-03,2026-09-04,214,1.0,2.0,209,99.0521327014218
Tamil Nadu,Dharmapuri,Karimangalam(Uzhavar Sandhai),Cabbage,Cabbage,Local,205,2026-02-10,2026-09-04,207,1.0,2.0,202,99.01960784313728
Tamil Nadu,Nagapattinam,Vedaranyam(Uzhavar Sandhai),Cabbage,Cabbage,Local,205,2026-02-10,2026-09-04,207,1.0,2.0,202,99.01960784313728
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Cabbage,Cabbage,Local,298,2025-11-08,2026-09-04,301,1.0,2.0,294,98.989898989899
Tamil Nadu,Nagapattinam,Mayiladuthurai(Uzhavar Sandhai ),Cabbage,Cabbage,Local,298,2025-11-08,2026-09-04,301,1.0,2.0,294,98.989898989899
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Cabbage,Cabbage,Local,298,2025-11-08,2026-09-04,301,1.0,2.0,294,98.989898989899
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ),Cabbage,Cabbage,Local,298,2025-11-08,2026-09-04,301,1.0,2.0,294,98.989898989899
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ),Cabbage,Cabbage,Local,298,2025-11-08,2026-09-04,301,1.0,2.0,294,98.989898989899
Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ),Cabbage,Cabbage,Local,298,2025-11-08,2026-09-04,301,1.0,2.0,294,98.989898989899
Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ),Cabbage,Cabbage,Local,298,2025-11-08,2026-09-04,301,1.0,2.0,294,98.989898989899
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,298,2025-11-08,2026-09-04,301,1.0,2.0,294,98.989898989899
Tamil Nadu,Theni,Devaram(Uzhavar Sandhai ),Cabbage,Cabbage,Local,298,2025-11-08,2026-09-04,301,1.0,2.0,294,98.989898989899
Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ),Cabbage,Cabbage,Local,298,2025-11-08,2026-09-04,301,1.0,2.0,294,98.989898989899
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Cabbage,Cabbage,Local,298,2025-11-08,2026-09-04,301,1.0,2.0,294,98.989898989899
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ),Cabbage,Cabbage,Local,298,2025-11-08,2026-09-04,301,1.0,2.0,294,98.989898989899
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Cabbage,Cabbage,Local,298,2025-11-08,2026-09-04,301,1.0,2.0,294,98.989898989899
Tamil Nadu,Vellore,Thirupathur APMC,Cabbage,Cabbage,Local,298,2025-11-08,2026-09-04,301,1.0,2.0,294,98.989898989899
Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,298,2025-11-08,2026-09-04,301,1.0,2.0,294,98.989898989899
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Cabbage,Cabbage,Local,297,2025-11-08,2026-09-04,301,1.0,3.0,293,98.98648648648648
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Cabbage,Cabbage,Local,297,2025-11-08,2026-09-04,301,1.0,3.0,293,98.98648648648648
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ),Cabbage,Cabbage,Local,297,2025-11-08,2026-09-04,301,1.0,3.0,293,98.98648648648648
Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ),Cabbage,Cabbage,Local,297,2025-11-08,2026-09-04,301,1.0,3.0,293,98.98648648648648
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Cabbage,Cabbage,Local,297,2025-11-08,2026-09-04,301,1.0,3.0,293,98.98648648648648
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ),Cabbage,Cabbage,Local,297,2025-11-08,2026-09-04,301,1.0,3.0,293,98.98648648648648
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Cabbage,Cabbage,Local,297,2025-11-08,2026-09-04,301,1.0,3.0,293,98.98648648648648
Tamil Nadu,Thiruvarur,Muthupettai(Uzhavar Sandhai ),Cabbage,Cabbage,Local,297,2025-11-08,2026-09-04,301,1.0,3.0,293,98.98648648648648
Tamil Nadu,Vellore,Vellore APMC,Cabbage,Cabbage,Local,297,2025-11-08,2026-09-04,301,1.0,3.0,293,98.98648648648648
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ),Cabbage,Cabbage,Local,241,2025-11-08,2026-07-09,244,1.0,2.0,237,98.75
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Cabbage,Cabbage,Local,297,2025-11-08,2026-09-04,301,1.0,2.0,292,98.64864864864865
Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ),Cabbage,Cabbage,Local,297,2025-11-08,2026-09-04,301,1.0,2.0,292,98.64864864864865
Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ),Cabbage,Cabbage,Local,297,2025-11-08,2026-09-04,301,1.0,2.0,292,98.64864864864865
Tamil Nadu,Theni,Kambam(Uzhavar Sandhai ),Cabbage,Cabbage,Local,297,2025-11-08,2026-09-04,301,1.0,2.0,292,98.64864864864865
Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ),Cabbage,Cabbage,Local,297,2025-11-08,2026-09-04,301,1.0,2.0,292,98.64864864864865
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ),Cabbage,Cabbage,Local,297,2025-11-08,2026-09-04,301,1.0,2.0,292,98.64864864864865
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Cabbage,Cabbage,Local,297,2025-11-08,2026-09-04,301,1.0,2.0,292,98.64864864864865
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ),Cabbage,Cabbage,Local,296,2025-11-08,2026-09-04,301,1.0,3.0,291,98.64406779661016
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ),Cabbage,Cabbage,Local,296,2025-11-08,2026-09-04,301,1.0,3.0,291,98.64406779661016
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Cabbage,Cabbage,Local,296,2025-11-08,2026-09-04,301,1.0,3.0,291,98.64406779661016
Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ),Cabbage,Cabbage,Local,295,2025-11-08,2026-09-04,301,1.0,3.0,290,98.63945578231292
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,296,2025-11-08,2026-09-04,301,1.0,2.0,290,98.30508474576273
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Cabbage,Cabbage,Local,296,2025-11-08,2026-09-04,301,1.0,2.0,290,98.30508474576273
Tamil Nadu,Theni,Bodinayakanur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,296,2025-11-08,2026-09-04,301,1.0,2.0,290,98.30508474576273
Tamil Nadu,Theni,Theni(Uzhavar Sandhai ),Cabbage,Cabbage,Local,296,2025-11-08,2026-09-04,301,1.0,2.0,290,98.30508474576273
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Cabbage,Cabbage,Local,296,2025-11-08,2026-09-04,301,1.0,2.0,290,98.30508474576273
Gujarat,Dahod,Dahod(Veg. Market) APMC,Cabbage,Cabbage,Local,295,2025-11-08,2026-09-03,300,1.0,2.0,289,98.29931972789116
Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,295,2025-11-08,2026-09-04,301,1.0,3.0,289,98.29931972789116
Tamil Nadu,Thiruvellore,Paruthipattu(Uzhavar Sandhai ),Cabbage,Cabbage,Local,295,2025-11-08,2026-09-04,301,1.0,3.0,289,98.29931972789116
Tamil Nadu,Tuticorin,Tuticorin(Uzhavar Sandhai ),Cabbage,Cabbage,Local,295,2025-11-08,2026-09-04,301,1.0,3.0,289,98.29931972789116
Tamil Nadu,Ariyalur,Ariyalur(Uzhavar Sandhai),Cabbage,Cabbage,Local,274,2025-11-08,2026-09-04,301,1.0,24.0,268,98.16849816849816
Tamil Nadu,Vellore,Perampet(Uzhavar Sandhai),Cabbage,Cabbage,Local,202,2026-02-10,2026-09-04,207,1.0,3.0,197,98.0099502487562
Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,295,2025-11-08,2026-09-04,301,1.0,2.0,288,97.95918367346938
Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ),Cabbage,Cabbage,Local,295,2025-11-08,2026-09-04,301,1.0,2.0,288,97.95918367346938
Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ),Cabbage,Cabbage,Local,294,2025-11-08,2026-09-04,301,1.0,3.0,287,97.95221843003414
Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ),Cabbage,Cabbage,Local,293,2025-11-08,2026-09-03,300,1.0,3.0,286,97.94520547945206
Tamil Nadu,Erode,Gobichettipalayam(Uzhavar Sandhai ),Cabbage,Cabbage,Local,293,2025-11-08,2026-09-04,301,1.0,4.0,286,97.94520547945206
Gujarat,Navsari,Bilimora APMC,Cabbage,Other,FAQ,294,2025-11-08,2026-09-04,301,1.0,2.0,286,97.61092150170649
Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ),Cabbage,Cabbage,Local,294,2025-11-08,2026-09-04,301,1.0,2.0,286,97.61092150170649
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Cabbage,Cabbage,Local,292,2025-11-08,2026-09-04,301,1.0,3.0,284,97.59450171821304
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ),Cabbage,Cabbage,Local,292,2025-11-08,2026-09-02,299,1.0,2.0,284,97.59450171821304
West Bengal,Kolkata,Sealdah Koley Market APMC,Cabbage,Other,FAQ,292,2025-11-08,2026-09-03,300,1.0,3.0,284,97.59450171821304
Tamil Nadu,Thanjavur,Papanasam(Uzhavar Sandhai ),Cabbage,Cabbage,Local,291,2025-11-08,2026-09-04,301,1.0,3.0,282,97.24137931034484
Tamil Nadu,Chengalpattu,Nanganallur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,289,2025-11-08,2026-09-04,301,1.0,5.0,280,97.2222222222222
Telangana,Warangal,Warangal APMC,Cabbage,Cabbage,FAQ,257,2025-12-12,2026-09-04,267,1.0,3.0,247,96.484375
Tamil Nadu,Kancheepuram,Sunguvarchatram(Uzhavar Sandhai ),Cabbage,Cabbage,Local,289,2025-11-08,2026-09-04,301,1.0,3.0,277,96.18055555555556
Tamil Nadu,Kancheepuram,Padappai(Uzhavar Sandhai ),Cabbage,Cabbage,Local,287,2025-11-08,2026-09-04,301,1.0,4.0,275,96.15384615384616
Tamil Nadu,Ariyalur,Jeyankondam (Uzhavar Sandhai ),Cabbage,Cabbage,Local,245,2025-11-08,2026-07-24,259,1.0,3.0,234,95.90163934426228
Tamil Nadu,Chengalpattu,Guduvancheri(Uzhavar Sandhai ),Cabbage,Cabbage,Local,269,2025-11-08,2026-08-22,288,1.0,5.0,257,95.8955223880597
Maharashtra,Pune,Pune(Manjri),Cabbage,Other,Local,287,2025-11-08,2026-09-03,300,1.0,3.0,274,95.8041958041958
Tamil Nadu,Vellore,Pallikonda(Uzhavar Sandhai),Cabbage,Cabbage,Local,184,2026-02-10,2026-09-04,207,1.0,8.0,175,95.62841530054644
Tamil Nadu,Villupuram,Villupuram(Uzhavar Sandhai ),Cabbage,Cabbage,Local,203,2026-02-03,2026-09-04,214,1.0,3.0,193,95.54455445544554
Tamil Nadu,Chengalpattu,Chengalpet(Uzhavar Sandhai ),Cabbage,Cabbage,Local,284,2025-11-08,2026-09-03,300,1.0,3.0,269,95.0530035335689
Maharashtra,Nashik,APMC Nasik,Cabbage,Other,Local,282,2025-11-08,2026-09-03,300,1.0,4.0,267,95.01779359430606
Keralam,Palakad,Koduvayoor Market,Cabbage,Cabbage,Medium,278,2025-11-10,2026-09-02,297,1.0,4.0,263,94.94584837545126
Assam,Kamrup,Pamohi(Garchuk) APMC,Cabbage,Cabbage,FAQ,248,2025-12-15,2026-09-03,263,1.0,3.0,234,94.73684210526316
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,236,2025-11-08,2026-07-27,262,1.0,9.0,221,94.04255319148936
Karnataka,Bengaluru South,Ramanagara APMC,Cabbage,Cabbage,Local,284,2025-11-08,2026-09-04,301,1.0,2.0,266,93.9929328621908
West Bengal,Paschim Bardhaman,Durgapur APMC,Cabbage,Other,FAQ,280,2025-11-09,2026-09-03,299,1.0,3.0,262,93.9068100358423
Odisha,Keonjhar,Champua APMC,Cabbage,Other,Local,269,2025-11-13,2026-09-03,295,1.0,5.0,251,93.65671641791045
